Date,Previous Day Overall AQI Value,Previous Day Level of Health Concern,Overall AQI Value,Level of Health Concern,Main Pollutant,CO AQI Score,SO2 AQI Score,NO2 AQI Score,Ozone AQI Score,PM10 AQI Score,PM2.5 AQI Score,Avg. Temp,Avg. Dew Point,Avg. Humidity,Avg. Wind Speed,Avg. Visibility,Avg. Sea Level Pressure ,Precipitation ,Events ,Wind Direction
2015-7-29,105,UNHEALTHY FOR SENSITIVE GROUPS,57,MODERATE,PM2.5,8,20,23,50,28,57,79,63,57,11,10,30.01,T,Rain,283
2015-7-30,57,MODERATE,58,MODERATE,PM2.5,7,21,26,51,45,58,77,56,54,12,10,30.05,0,,280
2015-7-31,58,MODERATE,59,MODERATE,PM10,7,37,26,51,59,56,77,54,53,12,10,30.01,0,,291
2015-8-1,59,MODERATE,58,MODERATE,Ozone,8,39,32,58,32,54,76,57,52,11,10,29.98,0,,270
2015-8-2,58,MODERATE,67,MODERATE,Ozone,7,9,12,67,30,60,79,67,63,14,9,29.87,0.53,Rain-Thunderstorm,242
2015-8-3,67,MODERATE,51,MODERATE,Ozone,9,7,33,51,19,47,75,57,61,10,10,29.9,0,,286
2015-8-4,51,MODERATE,87,MODERATE,Ozone,7,14,37,87,25,49,72,54,60,8,10,30.03,0,,287
2015-8-5,87,MODERATE,64,MODERATE,Ozone,9,9,46,64,29,55,72,57,63,6,10,30.05,0,,55
2015-8-6,64,MODERATE,71,MODERATE,Ozone,10,9,27,71,21,55,74,61,64,7,10,29.97,0,,53
2015-8-7,71,MODERATE,56,MODERATE,PM2.5,8,3,32,49,17,56,73,59,65,9,10,29.93,0,,190
2015-8-8,56,MODERATE,54,MODERATE,PM2.5,13,3,28,48,31,54,75,64,74,7,10,29.98,0,,326
2015-8-9,54,MODERATE,71,MODERATE,PM2.5,10,4,25,47,22,71,74,66,78,5,7,29.99,T,Rain,182
2015-8-10,71,MODERATE,63,MODERATE,PM2.5,14,3,32,45,34,63,76,67,74,6,8,29.91,0.02,Rain,346
2015-8-11,63,MODERATE,53,MODERATE,PM2.5,13,6,32,36,24,53,74,59,68,7,10,30.09,0,,6
2015-8-12,53,MODERATE,48,GOOD,PM2.5,11,3,32,45,23,48,71,59,63,5,10,30.18,0,,74
2015-8-13,48,GOOD,53,MODERATE,PM2.5,11,6,32,47,33,53,75,61,63,10,10,30.12,0,,235
2015-8-14,53,MODERATE,55,MODERATE,PM2.5,11,10,28,49,35,55,79,66,66,10,10,30.14,0.21,Rain-Thunderstorm,263
2015-8-15,55,MODERATE,105,UNHEALTHY FOR SENSITIVE GROUPS,Ozone,11,14,33,105,23,54,80,68,70,5,10,30.13,0.14,Rain-Thunderstorm,217
2015-8-16,105,UNHEALTHY FOR SENSITIVE GROUPS,71,MODERATE,Ozone,11,3,25,71,26,62,80,68,70,7,10,30.12,0,,221
2015-8-17,71,MODERATE,64,MODERATE,Ozone,11,7,28,64,28,62,78,67,68,7,9,30.05,0.12,Rain-Thunderstorm,221
2015-8-18,64,MODERATE,90,MODERATE,Ozone,7,3,31,90,11,50,75,67,78,9,9,29.94,0.4,Rain-Thunderstorm,184
2015-8-19,90,MODERATE,43,GOOD,PM2.5,7,11,21,34,16,43,69,61,72,13,10,29.74,T,Rain,219
2015-8-20,43,GOOD,47,GOOD,PM2.5,7,43,29,37,31,47,67,52,63,14,10,30.01,0,,254
2015-8-21,47,GOOD,48,GOOD,Ozone,8,7,27,48,37,47,69,55,64,8,10,30.09,0,,202
2015-8-22,48,GOOD,58,MODERATE,Ozone,8,3,25,58,25,54,71,56,62,10,10,30.11,0,,175
2015-8-23,58,MODERATE,55,MODERATE,PM2.5,8,19,21,34,21,55,69,58,65,12,10,29.95,T,Rain,242
2015-8-24,55,MODERATE,41,GOOD,PM2.5,7,40,20,35,31,41,65,48,56,14,10,29.99,0,,275
2015-8-25,41,GOOD,42,GOOD,PM2.5,8,29,21,39,25,42,66,50,61,9,10,30.08,0,,316
2015-8-26,42,GOOD,49,GOOD,PM2.5,9,4,26,32,17,49,62,52,72,6,10,30.18,0,,341
2015-8-27,49,GOOD,66,MODERATE,PM2.5,13,10,35,43,29,66,64,53,73,4,10,30.22,0,,109
2015-8-28,66,MODERATE,67,MODERATE,PM2.5,10,11,34,41,31,67,64,58,77,5,10,30.14,0,,156
2015-8-29,67,MODERATE,73,MODERATE,PM2.5,11,3,26,44,20,73,67,64,91,6,5,30.07,0.74,Rain,65
2015-8-30,73,MODERATE,88,MODERATE,PM2.5,16,10,27,51,19,88,70,63,80,4,6,30.08,0,,40
2015-8-31,88,MODERATE,82,MODERATE,PM2.5,15,23,57,61,47,82,73,65,78,3,5,30.07,0,Fog,167
2015-9-1,82,MODERATE,79,MODERATE,PM2.5,13,9,32,74,37,79,78,71,78,7,9,30.04,0,,202
2015-9-2,79,MODERATE,115,UNHEALTHY FOR SENSITIVE GROUPS,Ozone,8,9,36,115,45,79,81,68,69,7,10,30.05,T,,230
2015-9-3,115,UNHEALTHY FOR SENSITIVE GROUPS,63,MODERATE,PM2.5,9,10,28,61,36,63,81,68,69,9,10,29.95,0,,248
2015-9-4,63,MODERATE,71,MODERATE,Ozone,11,4,26,71,34,60,77,67,76,5,10,30.05,0,,63
2015-9-5,71,MODERATE,66,MODERATE,PM2.5,9,9,27,54,23,66,78,68,74,7,10,30.12,0,,177
2015-9-6,66,MODERATE,105,UNHEALTHY FOR SENSITIVE GROUPS,Ozone,8,9,22,105,28,68,81,66,63,10,10,30.07,0,,200
2015-9-7,105,UNHEALTHY FOR SENSITIVE GROUPS,100,MODERATE,Ozone,9,11,29,100,30,67,82,67,64,7,10,29.99,T,,231
2015-9-8,100,MODERATE,66,MODERATE,PM2.5,9,4,25,38,24,66,75,70,81,9,8,29.94,1.04,Fog-Rain-Thunderstorm,226
2015-9-9,66,MODERATE,48,GOOD,PM2.5,9,3,29,38,15,48,68,57,65,6,10,30.02,0,,25
2015-9-10,48,GOOD,51,MODERATE,PM2.5,10,6,34,32,28,51,64,58,73,6,10,29.99,0.21,Rain-Thunderstorm,259
2015-9-11,51,MODERATE,35,GOOD,PM2.5,10,3,26,33,22,35,61,55,75,11,9,30.05,0.17,Rain,354
2015-9-12,35,GOOD,36,GOOD,Ozone,9,4,25,36,17,32,58,45,62,11,10,30.07,T,,355
2015-9-13,36,GOOD,43,GOOD,PM2.5,8,21,29,42,22,43,59,45,65,7,10,30.06,0,,258
2015-9-14,43,GOOD,48,GOOD,Ozone,8,4,26,48,38,36,67,51,57,13,10,30.09,0,,199
2015-9-15,48,GOOD,67,MODERATE,Ozone,8,9,30,67,35,47,72,53,51,12,10,30.22,0,,190
2015-9-16,67,MODERATE,80,MODERATE,Ozone,9,7,42,80,36,47,70,54,60,11,10,30.23,0,,188
2015-9-17,80,MODERATE,59,MODERATE,PM2.5,8,4,32,51,34,59,73,62,71,12,9,30.08,0.36,Rain-Thunderstorm,192
2015-9-18,59,MODERATE,56,MODERATE,PM2.5,11,1,33,38,19,56,70,68,92,7,7,29.88,2.41,Rain-Thunderstorm,105
2015-9-19,56,MODERATE,41,GOOD,PM2.5,11,24,28,38,12,41,62,56,65,10,9,30.12,0.05,Fog-Rain-Thunderstorm,327
2015-9-20,41,GOOD,56,MODERATE,PM2.5,13,21,27,42,14,56,62,49,66,4,10,30.22,0,,119
2015-9-21,56,MODERATE,43,GOOD,Ozone,10,7,30,43,17,41,63,49,69,5,10,30.18,0,,142
2015-9-22,43,GOOD,64,MODERATE,Ozone,11,11,42,64,26,53,67,52,68,4,10,30.22,0,,158
2015-9-23,64,MODERATE,93,MODERATE,Ozone,13,17,40,93,29,52,69,53,61,4,10,30.27,0,,85
2015-9-24,93,MODERATE,71,MODERATE,Ozone,19,10,36,71,25,60,66,57,72,6,10,30.28,0,,52
2015-9-25,71,MODERATE,74,MODERATE,Ozone,16,10,36,74,28,58,67,60,83,9,9,30.26,0,,29
2015-9-26,74,MODERATE,55,MODERATE,PM2.5,17,20,32,50,20,55,68,58,72,8,10,30.27,0,,72
2015-9-27,55,MODERATE,49,GOOD,PM2.5,11,6,27,29,18,49,68,61,78,7,10,30.14,T,,157
2015-9-28,49,GOOD,52,MODERATE,PM2.5,10,9,38,31,32,52,71,64,79,4,10,30.03,0,,209
2015-9-29,52,MODERATE,42,GOOD,PM10,15,14,32,38,42,41,62,56,83,15,8,30.14,0.4,Rain,17
2015-9-30,42,GOOD,35,GOOD,PM2.5,10,10,18,31,19,35,57,43,61,16,10,30.25,0,,37
2015-10-1,35,GOOD,31,GOOD,Ozone,7,16,12,31,29,26,56,42,61,18,10,30.35,0,,52
2015-10-2,31,GOOD,34,GOOD,PM2.5,7,26,13,30,22,34,56,41,60,19,10,30.36,0,,54
2015-10-3,34,GOOD,37,GOOD,PM2.5,7,14,10,25,18,37,51,42,76,17,8,30.25,0.01,Rain,61
2015-10-4,37,GOOD,36,GOOD,PM2.5,11,6,8,19,9,36,54,49,85,11,10,30.21,0,,49
2015-10-5,36,GOOD,54,MODERATE,PM2.5,13,6,19,22,15,54,58,54,89,7,7,30.21,0,,43
2015-10-6,54,MODERATE,52,MODERATE,PM2.5,11,6,27,31,18,52,63,54,75,5,8,30.19,T,,4
2015-10-7,52,MODERATE,55,MODERATE,PM2.5,15,17,33,37,38,55,63,54,75,7,10,30.16,0,,51
2015-10-8,55,MODERATE,52,MODERATE,PM2.5,10,33,40,42,31,52,64,55,68,8,10,30.12,0.05,Rain,214
2015-10-9,52,MODERATE,43,GOOD,PM10,9,4,27,33,43,35,56,49,78,10,10,30.25,0,,8
2015-10-10,43,GOOD,47,GOOD,PM2.5,9,4,34,38,33,47,54,44,70,6,10,30.25,0,,224
2015-10-11,47,GOOD,47,GOOD,Ozone,8,4,20,47,30,38,65,48,58,13,10,29.93,0,,213
2015-10-12,47,GOOD,58,MODERATE,PM10,8,37,34,37,58,51,64,47,53,16,10,29.61,0,,252
2015-10-13,58,MODERATE,49,GOOD,PM10,9,23,38,28,49,48,55,41,64,12,10,29.86,0,,301
2015-10-14,49,GOOD,43,GOOD,PM2.5,10,10,43,31,27,43,53,38,61,8,10,30.04,0,,298
2015-10-15,43,GOOD,53,MODERATE,PM10,10,24,37,38,53,49,58,34,46,11,10,30.15,T,Rain,268
2015-10-16,53,MODERATE,37,GOOD,PM2.5,9,7,35,31,30,37,46,29,53,11,10,30.34,0,,315
2015-10-17,37,GOOD,45,GOOD,PM2.5,10,4,38,33,24,45,43,23,49,9,10,30.49,0,,315
2015-10-18,45,GOOD,60,MODERATE,PM2.5,13,27,43,38,30,60,47,28,52,6,10,30.51,0,,247
2015-10-19,60,MODERATE,96,MODERATE,PM10,11,16,26,48,96,43,60,32,38,19,10,30.3,0,,208
2015-10-20,96,MODERATE,70,MODERATE,PM10,9,10,49,46,70,60,66,41,58,10,10,30.13,0.11,Rain,221
2015-10-21,70,MODERATE,63,MODERATE,PM2.5,10,4,38,47,53,63,64,54,70,11,10,30.12,0.01,Rain,216
2015-10-22,63,MODERATE,43,GOOD,PM2.5,11,4,25,33,24,43,57,46,67,7,10,30.3,0,,31
2015-10-23,43,GOOD,45,GOOD,PM2.5,10,9,24,26,34,45,58,49,75,12,9,30.27,0.16,Rain,130
2015-10-24,45,GOOD,43,GOOD,PM2.5,10,29,24,23,20,43,56,56,86,14,9,30.13,0.3,Rain,244
2015-10-25,43,GOOD,43,GOOD,PM2.5,10,9,29,32,12,43,52,38,62,4,10,30.38,0,,305
2015-10-26,43,GOOD,54,MODERATE,PM2.5,11,17,38,38,37,54,49,40,67,6,10,30.42,0,,95
2015-10-27,54,MODERATE,48,GOOD,PM2.5,8,7,30,31,24,48,53,44,78,14,9,30.3,0.49,Rain,99
2015-10-28,48,GOOD,29,GOOD,PM2.5,8,21,22,24,7,29,47,47,82,15,6,29.74,0.33,Rain,226
2015-10-29,29,GOOD,57,MODERATE,PM10,7,24,25,22,57,23,42,33,74,16,10,29.98,T,,267
2015-10-30,57,MODERATE,48,GOOD,PM10,10,27,43,26,48,38,46,38,76,7,10,30.15,0,,223
2015-10-31,48,GOOD,49,GOOD,PM2.5,8,14,21,21,7,49,49,45,86,11,6,30.03,0.77,Rain,187
2015-11-1,49,GOOD,39,GOOD,PM2.5,8,16,33,31,10,39,54,42,65,10,10,29.98,0,,235
2015-11-2,39,GOOD,45,GOOD,PM2.5,9,7,43,34,36,45,60,44,62,11,10,30.01,0,,209
2015-11-3,45,GOOD,62,MODERATE,PM2.5,11,10,49,27,60,62,57,50,79,6,8,30.13,0,,192
2015-11-4,62,MODERATE,164,UNHEALTHY,PM2.5,11,9,46,34,50,164,60,56,83,8,4,30.15,0,Fog,206
2015-11-5,164,UNHEALTHY,59,MODERATE,PM2.5,2,6,22,30,53,59,65,58,77,16,10,30.04,T,Rain,200
2015-11-6,59,MODERATE,45,GOOD,PM2.5,2,30,21,23,19,45,53,43,77,15,9,30.19,0.16,Rain,266
2015-11-7,45,GOOD,47,GOOD,PM2.5,3,23,30,28,16,47,44,32,65,10,10,30.42,0,,276
2015-11-8,47,GOOD,80,MODERATE,PM2.5,5,9,43,32,31,80,40,28,67,4,10,30.47,0,,219
2015-11-9,80,MODERATE,75,MODERATE,PM2.5,9,6,53,32,54,75,43,30,61,2,10,30.31,0,,125
2015-11-10,75,MODERATE,80,MODERATE,PM2.5,7,20,54,36,61,80,44,31,64,4,10,30.15,0,,245
2015-11-11,80,MODERATE,67,MODERATE,PM2.5,8,9,40,35,56,67,50,44,68,14,8,29.98,0.42,Rain-Thunderstorm,170
2015-11-12,67,MODERATE,48,GOOD,PM2.5,2,39,19,23,13,48,49,37,77,24,9,29.88,T,Rain,263
2015-11-13,48,GOOD,54,MODERATE,SO2,3,54,37,29,22,34,40,26,57,15,10,30.26,0,,283
2015-11-14,54,MODERATE,50,GOOD,PM2.5,3,10,36,30,39,50,41,29,62,9,10,30.32,0,,211
2015-11-15,50,GOOD,44,GOOD,PM2.5,2,6,39,36,14,44,54,34,47,10,10,30.25,0,,218
2015-11-16,44,GOOD,44,GOOD,PM2.5,3,9,32,29,33,44,50,40,67,12,8,30.16,0.12,Rain,166
2015-11-17,44,GOOD,51,MODERATE,PM2.5,2,4,24,29,14,51,54,50,83,18,8,30.04,0.63,Rain,146
2015-11-18,51,MODERATE,49,GOOD,PM2.5,2,4,33,31,18,49,55,47,72,21,10,29.68,0.2,Rain,191
2015-11-19,49,GOOD,36,GOOD,SO2,2,36,23,31,15,36,41,27,60,19,10,30.13,T,,247
2015-11-20,36,GOOD,41,GOOD,NO2,2,14,41,31,23,24,36,23,63,9,6,30.3,0.28,Fog-Snow,280
2015-11-21,41,GOOD,33,GOOD,PM2.5,2,19,33,33,14,33,26,27,87,12,3,30.23,1.16,Fog-Snow,10
2015-11-22,33,GOOD,50,GOOD,PM2.5,2,14,33,29,15,50,17,14,77,9,10,30.24,0,,219
2015-11-23,50,GOOD,49,GOOD,NO2,3,10,49,28,15,47,31,24,78,9,10,30.21,0,,242
2015-11-24,49,GOOD,82,MODERATE,NO2,6,6,82,26,44,79,31,28,81,7,9,30.35,0,,166
2015-11-25,82,MODERATE,62,MODERATE,PM2.5,5,6,39,33,27,62,41,34,75,15,10,30.26,T,,179
2015-11-26,62,MODERATE,52,MODERATE,PM2.5,2,4,17,30,18,52,54,51,81,16,8,30.25,0.42,Rain,197
2015-11-27,52,MODERATE,43,GOOD,PM2.5,2,3,11,34,13,43,45,36,88,16,5,30.44,0.84,Rain,14
2015-11-28,43,GOOD,38,GOOD,PM2.5,2,4,26,34,8,38,34,27,75,10,10,30.42,T,,8
2015-11-29,38,GOOD,55,MODERATE,PM2.5,3,11,34,31,12,55,33,27,70,8,10,30.4,0,,29
2015-11-30,55,MODERATE,53,MODERATE,PM2.5,2,9,25,26,21,53,41,35,74,11,8,30.26,0.26,Rain,98
2015-12-1,53,MODERATE,40,GOOD,PM2.5,3,11,36,26,21,40,40,36,80,10,8,29.85,0.18,Rain-Thunderstorm,208
2015-12-2,40,GOOD,44,GOOD,PM2.5,2,20,35,25,12,44,35,30,85,9,5,30.08,0.21,Fog-Rain-Snow,282
2015-12-3,44,GOOD,53,MODERATE,PM2.5,2,13,30,19,31,53,33,30,86,11,8,30.43,0,,269
2015-12-4,53,MODERATE,56,MODERATE,PM2.5,3,6,35,20,40,56,40,33,80,8,6,30.61,0,,223
2015-12-5,56,MODERATE,59,MODERATE,PM2.5,3,7,32,19,20,59,38,31,79,8,4,30.65,0,Fog,191
2015-12-6,59,MODERATE,71,MODERATE,PM2.5,6,13,30,18,26,71,37,32,80,5,7,30.45,0,,211
2015-12-7,71,MODERATE,75,MODERATE,PM2.5,7,10,31,21,39,75,33,33,93,7,2,30.26,T,Fog-Snow,215
2015-12-8,75,MODERATE,64,MODERATE,PM2.5,3,6,29,22,38,64,43,38,84,11,8,30.02,0,,188
2015-12-9,64,MODERATE,55,MODERATE,PM2.5,3,9,36,19,38,55,46,40,82,8,9,29.78,0,,236
2015-12-10,55,MODERATE,62,MODERATE,PM10,3,9,26,31,62,37,49,38,67,17,10,29.75,0,,211
2015-12-11,62,MODERATE,45,GOOD,PM2.5,5,17,36,24,42,45,46,36,68,8,10,29.84,T,,193
2015-12-12,45,GOOD,84,MODERATE,PM2.5,5,3,27,17,50,84,52,47,90,3,3,30,T,Fog-Rain,18
2015-12-13,84,MODERATE,54,MODERATE,PM2.5,3,3,23,34,16,54,55,56,92,14,6,29.94,0.85,Fog-Rain,168
2015-12-14,54,MODERATE,38,GOOD,Ozone,2,13,23,38,8,35,52,46,85,16,9,29.59,0.39,Rain,211
2015-12-15,38,GOOD,36,GOOD,PM2.5,2,9,22,24,10,36,41,35,80,10,10,29.95,T,Rain,7
2015-12-16,36,GOOD,43,GOOD,PM2.5,3,34,26,23,12,43,44,37,75,16,9,29.87,0.12,Rain,189
2015-12-17,43,GOOD,44,GOOD,PM2.5,2,29,29,28,15,44,32,22,67,14,10,29.96,0,,267
2015-12-18,44,GOOD,38,GOOD,NO2,2,24,38,30,16,27,28,17,69,13,10,30.14,T,Snow,274
2015-12-19,38,GOOD,28,GOOD,NO2,3,26,28,24,16,27,23,12,64,12,10,30.41,0,,248
2015-12-20,28,GOOD,42,GOOD,PM2.5,3,4,25,29,16,42,37,28,62,16,10,30.31,0.03,Rain,192
2015-12-21,42,GOOD,47,GOOD,PM2.5,2,3,29,25,12,47,47,44,91,12,5,29.83,0.67,Rain,220
2015-12-22,47,GOOD,53,MODERATE,PM2.5,3,14,25,17,17,53,38,35,93,9,6,29.88,0.02,,222
2015-12-23,53,MODERATE,54,MODERATE,PM2.5,3,1,25,30,13,54,50,50,83,17,5,29.68,0.49,Fog-Rain-Thunderstorm,166
2015-12-24,54,MODERATE,30,GOOD,PM2.5,3,10,28,27,14,30,38,31,78,12,10,30.07,0,,238
2015-12-25,30,GOOD,43,GOOD,PM2.5,5,13,25,29,11,43,38,32,77,8,10,30.38,0,,27
2015-12-26,43,GOOD,52,MODERATE,PM2.5,2,3,25,27,14,52,40,38,87,10,4,30.31,0.21,Fog-Rain,53
2015-12-27,52,MODERATE,31,GOOD,Ozone,2,3,10,31,12,25,38,32,82,17,9,30.38,0.14,Rain-Snow,16
2015-12-28,31,GOOD,31,GOOD,Ozone,2,1,24,31,9,29,35,30,85,19,4,30.34,1.47,Rain-Snow,68
2015-12-29,31,GOOD,33,GOOD,NO2,2,3,33,29,10,32,34,29,89,11,8,30.18,T,Snow,255
2015-12-30,33,GOOD,42,GOOD,PM2.5,2,30,39,31,11,42,28,23,84,9,7,30.25,0.09,Fog-Snow,254
2015-12-31,42,GOOD,50,GOOD,PM2.5,2,27,32,32,15,50,25,18,72,13,10,30.32,T,Snow,261
