Date,Previous Day Overall AQI Value,Previous Day Level of Health Concern,Overall AQI Value,Level of Health Concern,Main Pollutant,CO AQI Score,SO2 AQI Score,NO2 AQI Score,Ozone AQI Score,PM10 AQI Score,PM2.5 AQI Score,Avg. Temp,Avg. Dew Point,Avg. Humidity,Avg. Wind Speed,Avg. Visibility,Avg. Sea Level Pressure,Precipitation,Events,Wind Direction
2015-10-13,101,UNHEALTHY FOR SENSITIVE GROUPS,45,GOOD,PM2.5,8,1,37,43,31,45,80,71,75,4,8,29.96,1.41,Rain-Thunderstorm,190
2015-10-14,45,GOOD,39,GOOD,PM2.5,9,1,27,33,24,39,82,74,78,3,10,29.98,0,,197
2015-10-15,39,GOOD,49,GOOD,PM2.5,8,1,21,42,49,49,83,72,73,7,10,30.01,0,Tornado,48
2015-10-16,49,GOOD,56,MODERATE,PM10,8,0,16,40,56,42,79,73,80,9,9,30.03,0.39,Rain-Thunderstorm,69
2015-10-17,56,MODERATE,44,GOOD,Ozone,7,0,20,44,27,31,80,70,75,7,10,30.01,T,,28
2015-10-18,44,GOOD,48,GOOD,Ozone,7,0,20,48,27,38,78,67,69,9,10,30.04,1.25,Rain,32
2015-10-19,48,GOOD,66,MODERATE,PM10,6,0,10,44,66,39,79,68,76,15,8,30.1,0.1,Fog-Rain,51
2015-10-20,66,MODERATE,59,MODERATE,PM10,6,0,7,43,59,32,80,66,66,14,10,30.09,T,,62
2015-10-21,59,MODERATE,50,GOOD,PM10,6,0,11,40,50,30,81,67,64,12,10,30.08,0.01,,62
2015-10-22,50,GOOD,46,GOOD,PM10,7,0,14,35,46,29,79,69,69,10,10,30.06,0.13,Rain,42
2015-10-23,46,GOOD,49,GOOD,PM10,7,0,15,35,49,29,79,69,73,9,10,30.01,0.18,Rain,53
2015-10-24,49,GOOD,35,GOOD,Ozone,7,1,19,35,33,29,79,70,75,9,10,30.01,0.18,Rain,62
2015-10-25,35,GOOD,38,GOOD,Ozone,7,0,9,38,24,26,80,68,73,11,10,30.01,T,,92
2015-10-26,38,GOOD,40,GOOD,PM10,7,0,23,38,40,34,80,68,70,12,10,30,T,,106
2015-10-27,40,GOOD,32,GOOD,Ozone,8,1,16,32,28,26,81,71,72,10,10,29.98,0.01,,130
2015-10-28,32,GOOD,32,GOOD,PM2.5,7,0,14,29,19,32,78,74,87,7,10,29.96,0.07,Rain-Thunderstorm,162
2015-10-29,32,GOOD,48,GOOD,PM2.5,9,1,22,33,21,48,82,73,80,3,10,29.94,0.01,,267
2015-10-30,48,GOOD,71,MODERATE,Ozone,8,0,23,71,31,38,82,71,76,4,10,29.97,0,,15
2015-10-31,71,MODERATE,66,MODERATE,PM2.5,8,0,18,34,34,66,80,73,80,7,10,30.02,0.2,Rain,67
2015-11-1,66,MODERATE,40,GOOD,PM2.5,8,0,14,24,17,40,82,74,79,7,10,30.02,0,,116
2015-11-2,40,GOOD,36,GOOD,PM2.5,9,1,11,25,22,36,82,73,73,8,10,29.99,0,,120
2015-11-3,36,GOOD,35,GOOD,PM10,8,0,8,25,35,29,81,73,78,8,10,30.02,0,Thunderstorm,95
2015-11-4,35,GOOD,44,GOOD,PM10,7,0,8,25,44,31,83,75,77,11,10,30.07,0.22,Rain,88
2015-11-5,44,GOOD,59,MODERATE,PM10,7,0,8,29,59,34,83,71,70,13,10,30.1,0,,77
2015-11-6,59,MODERATE,51,MODERATE,PM10,7,0,15,25,51,30,81,73,74,10,9,30.08,0.26,Rain,77
2015-11-7,51,MODERATE,34,GOOD,PM2.5,8,1,17,24,24,34,83,74,76,10,10,30.04,0.01,,110
2015-11-8,34,GOOD,28,GOOD,PM2.5,8,0,11,24,20,28,83,74,75,9,10,30.02,0,,117
2015-11-9,28,GOOD,34,GOOD,PM10,10,1,15,23,34,30,83,73,74,6,10,30.01,0,,126
2015-11-10,34,GOOD,43,GOOD,PM2.5,8,1,18,24,31,43,82,74,80,4,10,30.02,0.02,Rain-Thunderstorm,224
2015-11-11,43,GOOD,52,MODERATE,PM2.5,9,1,25,34,38,52,81,72,76,4,10,30.02,0,,104
2015-11-12,52,MODERATE,52,MODERATE,PM2.5,9,3,18,25,27,52,81,73,79,5,10,30.01,0,,99
2015-11-13,52,MODERATE,56,MODERATE,PM2.5,10,3,21,27,31,56,82,73,75,5,10,30,0.05,Rain,70
2015-11-14,56,MODERATE,57,MODERATE,PM2.5,7,1,20,40,21,57,75,72,91,6,6,30.09,3.37,Rain-Thunderstorm,33
2015-11-15,57,MODERATE,52,MODERATE,PM2.5,6,0,6,39,31,52,75,71,84,11,9,30.14,0.77,Rain-Thunderstorm,52
2015-11-16,52,MODERATE,55,MODERATE,PM10,8,1,10,39,55,33,77,71,84,9,10,30.09,0.05,Rain,61
2015-11-17,55,MODERATE,47,GOOD,PM10,6,1,7,34,47,29,79,71,83,14,10,30.01,0.04,,86
2015-11-18,47,GOOD,39,GOOD,PM2.5,7,1,8,29,31,39,82,73,78,16,9,30,0.24,Rain,107
2015-11-19,39,GOOD,38,GOOD,PM2.5,10,1,20,29,29,38,81,74,81,9,10,30.03,0.01,,120
2015-11-20,38,GOOD,34,GOOD,PM2.5,9,1,20,31,31,34,80,73,83,6,10,29.98,0,,12
2015-11-21,34,GOOD,31,GOOD,Ozone,8,1,25,31,19,28,76,72,85,5,8,29.92,0.95,Rain,90
2015-11-22,31,GOOD,31,GOOD,Ozone,8,1,31,31,15,26,77,71,85,6,9,29.86,0.62,Rain,269
2015-11-23,31,GOOD,48,GOOD,PM2.5,6,1,16,42,25,48,71,61,70,9,10,30.04,0,,358
2015-11-24,48,GOOD,62,MODERATE,PM10,6,1,10,44,62,42,70,56,65,10,10,30.14,0.03,,40
2015-11-25,62,MODERATE,82,MODERATE,PM10,5,1,8,44,82,42,74,63,69,13,9,30.19,0.27,Rain,65
2015-11-26,82,MODERATE,45,GOOD,PM10,5,0,3,43,45,40,75,64,74,13,10,30.22,0.17,Rain,60
2015-11-27,45,GOOD,50,GOOD,PM10,6,0,8,40,50,37,76,64,71,12,10,30.16,0.18,Rain,53
2015-11-28,50,GOOD,39,GOOD,Ozone,6,0,15,39,33,30,75,63,68,8,10,30.08,0.02,,9
2015-11-29,39,GOOD,35,GOOD,Ozone,6,1,26,35,21,32,74,65,75,9,10,30.04,0,,23
2015-11-30,35,GOOD,45,GOOD,PM10,5,1,16,31,45,34,75,71,87,7,9,30,0.3,Rain,65
2015-12-1,45,GOOD,39,GOOD,PM10,10,1,18,28,39,33,76,71,85,7,9,30,0.16,Rain,80
2015-12-2,39,GOOD,37,GOOD,PM2.5,10,1,21,25,21,37,79,74,87,7,10,29.95,0.29,Rain,145
2015-12-3,37,GOOD,39,GOOD,PM2.5,10,1,25,29,18,39,78,73,85,2,9,30.01,1.36,Rain-Thunderstorm,91
2015-12-4,39,GOOD,32,GOOD,Ozone,8,1,26,32,18,28,73,72,87,5,6,30.1,3.73,Rain,18
2015-12-5,32,GOOD,34,GOOD,Ozone,6,0,21,34,21,28,75,73,97,7,7,30.16,2.94,Rain,25
2015-12-6,34,GOOD,36,GOOD,Ozone,6,0,9,36,24,26,78,70,79,12,10,30.14,T,Rain,54
2015-12-7,36,GOOD,36,GOOD,PM2.5,6,1,25,31,20,36,72,70,89,6,9,30.03,0.09,Rain,8
2015-12-8,36,GOOD,34,GOOD,PM2.5,8,1,25,34,28,34,71,68,86,6,8,30,0.67,Rain,1
2015-12-9,34,GOOD,33,GOOD,PM2.5,13,3,25,29,12,33,77,70,83,4,10,29.96,0.01,,37
2015-12-10,33,GOOD,44,GOOD,PM2.5,13,3,33,32,22,44,76,68,81,3,10,29.98,0,,10
2015-12-11,44,GOOD,37,GOOD,PM2.5,9,1,30,31,26,37,77,68,78,5,10,30.04,0,Thunderstorm,34
2015-12-12,37,GOOD,35,GOOD,Ozone,7,1,22,35,30,29,76,68,78,9,10,30.11,T,,48
2015-12-13,35,GOOD,35,GOOD,Ozone,6,1,15,35,28,27,79,69,75,13,10,30.01,0.05,Rain,92
2015-12-14,35,GOOD,29,GOOD,PM2.5,10,1,17,28,19,29,79,72,82,7,10,29.95,0.03,,147
2015-12-15,29,GOOD,33,GOOD,PM2.5,10,3,15,25,20,33,78,72,85,6,10,29.92,0,,132
2015-12-16,33,GOOD,32,GOOD,PM2.5,9,3,22,26,25,32,78,71,79,6,10,29.95,0,,117
2015-12-17,32,GOOD,28,GOOD,PM2.5,9,1,13,23,25,28,80,72,82,8,10,29.95,0,,135
2015-12-18,28,GOOD,36,GOOD,Ozone,9,1,23,36,19,34,78,71,78,7,10,30.03,0,,282
2015-12-19,36,GOOD,47,GOOD,PM10,6,1,23,42,47,31,70,58,69,12,10,30.23,0,,19
2015-12-20,47,GOOD,42,GOOD,Ozone,6,0,5,42,40,32,74,63,75,13,10,30.27,0.17,Rain,59
2015-12-21,42,GOOD,52,MODERATE,PM10,6,1,9,34,52,40,78,70,77,16,9,30.17,0.08,Rain,95
2015-12-22,52,MODERATE,38,GOOD,PM2.5,8,1,3,28,32,38,79,72,82,10,10,30.04,0.07,Rain,133
2015-12-23,38,GOOD,43,GOOD,PM2.5,8,1,10,31,31,43,80,73,81,12,10,30.05,0,,136
2015-12-24,43,GOOD,40,GOOD,PM2.5,8,1,12,32,27,40,81,73,77,12,10,30.14,0,,115
2015-12-25,40,GOOD,39,GOOD,PM2.5,7,0,8,34,16,39,81,73,77,14,10,30.19,0,,104
2015-12-26,39,GOOD,35,GOOD,PM2.5,7,0,7,35,21,35,79,71,81,13,10,30.17,0.09,Rain,98
2015-12-27,35,GOOD,34,GOOD,PM2.5,6,1,10,34,10,34,80,71,75,13,10,30.06,0.01,,107
2015-12-28,34,GOOD,34,GOOD,PM2.5,8,1,21,31,9,34,80,72,78,12,10,30.03,0,,122
2015-12-29,34,GOOD,30,GOOD,PM2.5,8,1,12,29,30,30,80,72,77,11,10,30.13,0,,124
2015-12-30,30,GOOD,31,GOOD,PM10,8,1,15,28,31,29,81,73,81,10,10,30.18,0.07,Rain,115
2015-12-31,31,GOOD,65,MODERATE,PM2.5,10,1,14,27,30,65,80,72,79,9,10,30.14,0,,120
