Date,Previous Day Overall AQI Value,Previous Day Level of Health Concern,Overall AQI Value,Level of Health Concern,Main Pollutant,CO AQI Score,SO2 AQI Score,NO2 AQI Score,Ozone AQI Score,PM10 AQI Score,PM2.5 AQI Score,Avg. Temp,Avg. Dew Point,Avg. Humidity,Avg. Wind Speed,Avg. Visibility,Avg. Sea Level Pressure,Precipitation,Events,Wind Direction
2015-4-11,71,MODERATE,84,MODERATE,Ozone,14,11,43,84,25,31,53,22,34,10,10,29.79,0,,194
2015-4-12,84,MODERATE,61,MODERATE,Ozone,10,6,33,61,29,25,52,18,29,13,10,29.77,0,,248
2015-4-13,61,MODERATE,51,MODERATE,Ozone,8,23,39,51,30,33,50,23,38,10,10,30.06,0,,164
2015-4-14,51,MODERATE,61,MODERATE,Ozone,9,6,44,61,43,36,57,18,23,15,10,29.8,0,,170
2015-4-15,61,MODERATE,93,MODERATE,Ozone,8,7,51,93,52,42,49,27,43,14,10,29.63,0,,339
2015-4-16,93,MODERATE,49,GOOD,Ozone,8,0,36,49,6,25,33,31,93,11,4,30.1,0.56,Fog-Rain-Snow,335
2015-4-17,49,GOOD,112,UNHEALTHY FOR SENSITIVE GROUPS,Ozone,8,1,29,112,9,20,40,36,95,6,6,30.02,0.2,Fog-Rain-Snow,300
2015-4-18,112,UNHEALTHY FOR SENSITIVE GROUPS,87,MODERATE,Ozone,7,4,31,87,13,34,42,36,82,6,9,29.91,0,Rain-Snow-Thunderstorm,2
2015-4-19,87,MODERATE,64,MODERATE,Ozone,6,3,33,64,11,27,42,29,65,18,10,30.05,0.02,Rain,9
2015-4-20,64,MODERATE,54,MODERATE,Ozone,6,4,45,54,19,46,42,29,64,4,10,29.95,0,Rain,106
2015-4-21,54,MODERATE,54,MODERATE,Ozone,7,7,44,54,31,39,50,31,52,7,10,29.85,0,,167
2015-4-22,54,MODERATE,64,MODERATE,Ozone,7,4,39,64,34,47,52,35,58,8,10,29.81,0.02,Rain-Thunderstorm,201
2015-4-23,64,MODERATE,74,MODERATE,Ozone,6,9,44,74,26,39,54,31,42,12,10,29.72,0,Rain-Thunderstorm,224
2015-4-24,74,MODERATE,64,MODERATE,Ozone,8,14,45,64,46,40,52,29,44,7,10,29.58,0,,210
2015-4-25,64,MODERATE,64,MODERATE,Ozone,27,23,40,64,17,30,52,30,44,9,10,29.62,0,,198
2015-4-26,64,MODERATE,47,GOOD,Ozone,19,1,20,47,4,15,42,41,99,11,7,29.86,0.58,Rain-Thunderstorm,66
2015-4-27,47,GOOD,49,GOOD,Ozone,7,1,31,49,9,31,40,39,99,6,8,30.21,0.08,Rain,15
2015-4-28,49,GOOD,67,MODERATE,Ozone,8,4,36,67,19,53,48,37,72,4,10,30.24,0,,115
2015-4-29,67,MODERATE,84,MODERATE,Ozone,8,14,49,84,24,38,54,34,49,7,10,29.93,0,,159
2015-4-30,84,MODERATE,84,MODERATE,Ozone,7,6,44,84,32,39,62,39,51,8,10,29.87,0.05,Rain-Thunderstorm,190
2015-5-1,84,MODERATE,71,MODERATE,Ozone,8,4,42,71,25,56,54,50,86,5,10,30.02,0.02,Rain-Thunderstorm,119
2015-5-2,71,MODERATE,77,MODERATE,Ozone,6,13,38,77,20,20,62,39,50,10,10,29.84,0,,190
2015-5-3,77,MODERATE,77,MODERATE,Ozone,5,4,37,77,15,27,60,39,54,9,10,29.85,0,Thunderstorm,179
2015-5-4,77,MODERATE,54,MODERATE,PM2.5,7,3,42,51,19,54,53,49,92,6,9,30.02,0.17,Rain-Thunderstorm,89
2015-5-5,54,MODERATE,54,MODERATE,PM2.5,8,3,37,50,12,54,50,49,99,7,7,29.87,0.29,Fog-Rain,84
2015-5-6,54,MODERATE,64,MODERATE,Ozone,7,9,32,64,19,33,53,49,92,5,9,29.68,0.05,Rain-Thunderstorm,285
2015-5-7,64,MODERATE,64,MODERATE,Ozone,6,6,31,64,14,43,50,46,88,6,10,29.88,0.08,Rain-Thunderstorm,29
